ID,AUI,CUI,CODE,TTY,TERM
46562,A25744797,C0270526,10034096,LLT,"partialism"
46575,A25730167,C0003123,10052625,LLT,"anorectic"
46667,A25744789,C3887605,10034015,LLT,"paroniria"
46690,A25695300,C1565489,10038474,LLT,"renal insufficiency"
46752,A0403508,C0010346,10011401,PT,"crohn's disease"
46759,A25695489,C0595882,10040174,LLT,"serum calcium decreased"
46818,A25730341,C0856110,10054487,LLT,"edema aggravated"
46853,A25695466,C0542207,10040019,LLT,"sensorium decreased"
46890,A25730326,C1761613,10054364,LLT,"conjunctival hyperemia"
46912,A25744968,C0392386,10035545,LLT,"platelets decreased"
46952,A2851755,C1364667,10062269,PT,"adrenalitis"
46959,A0452498,C0162297,10038669,PT,"respiratory arrest"
47050,A25719993,C0030920,10034369,LLT,"peptic ulceration"
47076,A25720929,C0040188,10043849,LLT,"tics"
47120,A0079601,C0023518,10024378,PT,"leukocytosis"
47135,A25720932,C2242996,10043876,LLT,"tingling"
47150,A0055695,C0014724,10015137,PT,"eructation"
47154,A2018282,C0156309,10052004,PT,"organic erectile dysfunction"
47202,A0114538,C0036396,10039674,PT,"sciatica"
47214,A2018332,C1290785,10052453,PT,"palatal disorder"
47225,A2018310,C0747102,10033165,PT,"ovarian failure"
47258,A1597444,C0262469,10014498,PT,"embolic stroke"
47278,A1597427,C0020557,10014486,HT,"elevated triglycerides"
47311,A25729259,C0232292,10043854,LLT,"tight chest"
47318,A25729251,C0040127,10043773,LLT,"thyroid storm"
47366,A25729275,C0494475,10044000,LLT,"tonic-clonic seizures"
47390,A25730454,C0877172,10055381,LLT,"spinal epidural hematoma"
47447,A25730432,C0948008,10055221,LLT,"ischemic stroke"
47462,A25729476,C0085606,10046593,LLT,"urinary urgency"
47479,A25695578,C0013144,10041018,LLT,"sleepy"
47480,A25729471,C0152032,10046541,LLT,"urinary hesitancy"
47520,A1078270,C0037036,10039424,PT,"salivary hypersecretion"
47530,A1093899,C0424000,10042458,PT,"suicidal ideation"
47543,A1607203,C0151610,10043967,PT,"tongue oedema"
47564,A25730406,C0475319,10054987,LLT,"pelvic hematoma"
47575,A0452743,C0152026,10038905,PT,"retinal vasculitis"
47586,A0055767,C0041834,10015150,PT,"erythema"
47587,A0041165,C0009421,10010071,PT,"coma"
47602,A1607193,C0085649,10030124,PT,"oedema peripheral"
47613,A0124008,C0039503,10043255,PT,"tendonitis"
47618,A0800437,C0016664,10042212,PT,"stress fracture"
47621,A8254759,C0920171,10051116,PT,"foreign body sensation in eyes"
47650,A1597335,C0151878,10014387,PT,"electrocardiogram qt prolonged"
47693,A0090180,C0027404,10028713,PT,"narcolepsy"
47700,A25695565,C0037290,10040910,LLT,"skin pigmentation"
47709,A25730374,C0474444,10054772,LLT,"corneal stromal edema"
47717,A1573325,C0232495,10000084,PT,"abdominal pain lower"
47741,A1573335,C0232492,10000087,PT,"abdominal pain upper"
47750,A25730359,C0152965,10054637,LLT,"staphylococcal bacteremia"
47762,A1587944,C0153252,10042938,PT,"systemic candida"
47780,A0956132,C0019048,10018906,PT,"haemoglobinuria"
47811,A25695534,C0036973,10040559,LLT,"shivers"
47852,A25729599,C0043144,10047921,LLT,"wheeze"
47878,A31206423,C0746102,10083002,LLT,"chronic lung disease"
47935,A25729527,C0042267,10046950,LLT,"vaginitis"
48032,A8254966,C1536035,10064424,PT,"carbohydrate tolerance increased"
48044,A25729516,C2979982,10046883,LLT,"vaginal bleeding"
48058,A0452632,C0232602,10038776,PT,"retching"
48072,A1382780,C0233632,10043431,PT,"thinking abnormal"
48107,A0089208,C0026961,10028521,PT,"mydriasis"
48168,A0090270,C0027441,10028810,PT,"nasopharyngitis"
48229,A0403660,C0151579,10011509,PT,"crystalluria"
48241,A0682721,C0010823,10011831,PT,"cytomegalovirus infection"
48308,A25730475,C0948991,10055530,LLT,"injection site discoloration"
48440,A2851456,C1262168,10062631,PT,"cholecystitis infective"
48461,A25729664,C0239978,10048456,LLT,"increased stool frequency"
48477,A25715018,C0679086,10063388,LLT,"intellectualization"
48478,A1176088,C0542052,10052895,PT,"coronary artery insufficiency"
48484,A25715024,C1504489,10063423,LLT,"lumbarization"
48565,A0775533,C0032797,10036417,PT,"postpartum haemorrhage"
48629,A0100187,C0031350,10034835,PT,"pharyngitis"
48642,A25705602,C0521592,10054423,LLT,"hypoesthesia oral"
48695,A0452907,C0035400,10039012,PT,"reye's syndrome"
48698,A0570267,C4317126,10029400,PT,"nicotinic acid deficiency"
48767,A1587780,C0238462,10027105,PT,"medullary thyroid cancer"
48771,A0452953,C0035450,10048694,PT,"rheumatoid nodule"
48773,A0090388,C0027497,10028813,PT,"nausea"
48810,A2018640,C0948238,10052005,PT,"psychogenic erectile dysfunction"
48816,A2018658,C0948158,10051739,PT,"pulmonary sepsis"
48849,A25695737,C0700590,10042667,LLT,"sweating increased"
48851,A25695736,C0038990,10042661,LLT,"sweating"
48856,A2018631,C0948586,10053123,PT,"protein urine present"
48884,A2851350,C1269683,10057840,PT,"major depression"
48907,A2851382,C0855933,10061742,PT,"cardioactive drug level therapeutic"
48912,A2851378,C0855931,10061740,PT,"cardioactive drug level above therapeutic"
48958,A0246794,C0151313,10034620,PT,"peripheral sensory neuropathy"
49149,A25730746,C1112433,10057613,LLT,"thromboembolic stroke"
49177,A25715126,C1536220,10064346,LLT,"stemi"
49221,A1020146,C0155169,10030041,PT,"ocular hyperaemia"
49309,A18511381,C0332563,10033733,PT,"papule"
49324,A0281093,C0157741,10021247,PT,"idiopathic urticaria"
49334,A0089473,C0027066,10028622,PT,"myoclonus"
49345,A18511391,C2697368,10070840,PT,"gastrointestinal tract irritation"
49353,A25705716,C0542008,10055371,LLT,"injection site hematoma"
49404,A24330024,C5779593,10066274,PT,"cytopenia"
49446,A25695813,C0235108,10043266,LLT,"tense"
49488,A2851285,C0021818,10050296,PT,"intervertebral disc protrusion"
49528,A25739094,C1112611,10057289,LLT,"oropharyngitis"
49604,A2851260,C0016977,10017626,PT,"gallbladder disorder"
49605,A25739052,C0151662,10056910,LLT,"ggt increased"
49623,A2851253,C0575090,10049848,PT,"balance disorder"
49654,A2851676,C0232462,10061428,PT,"decreased appetite"
49737,A25729894,C1565662,10050440,LLT,"acute renal insufficiency"
49741,A2851633,C0423262,10062621,PT,"corneal endotheliitis"
49753,A25739249,C0269050,10058498,LLT,"endomyometritis"
49909,A2851618,C0009768,10061784,PT,"conjunctivitis bacterial"
49918,A17457025,C1306710,10068737,PT,"facial asymmetry"
49949,A25729812,C0162557,10049844,LLT,"acute liver failure"
49983,A1103322,C0236071,10043528,PT,"throat tightness"
50184,A25695989,C0231530,10045198,LLT,"twitching"
50296,A31206855,C0948595,10082572,LLT,"eye discomfort"
50329,A0089627,C0027121,10028653,PT,"myositis"
50342,A0246994,C0392156,10001540,PT,"akathisia"
50368,A0026063,C0003708,10003074,PT,"arachnoiditis"
50405,A25715391,C0746731,10066642,LLT,"acute myocardial ischemia"
50516,A25705992,C1142239,10057979,LLT,"call-fleming syndrome"
50651,A2018506,C0857460,10051608,PT,"platelet count increased"
50659,A0124502,C0039614,10043376,PT,"tetanus"
50678,A2851474,C0264220,10061768,PT,"chronic respiratory disease"
50723,A25739493,C0018932,10060544,LLT,"hematochezia"
50736,A1960380,C0920174,10051138,PT,"foetal heart rate increased"
50739,A1593104,C0553698,10027880,PT,"monocyte count increased"
50740,A0128114,C0040822,10044565,PT,"tremor"
50741,A0574167,C0030554,10033775,PT,"paraesthesia"
50807,A0118752,C0038002,10041660,PT,"splenomegaly"
50816,A18511075,C0020179,10070668,PT,"huntington's disease"
50836,A19658652,C0553681,10051125,PT,"hypofibrinogenaemia"
50904,A2293084,C0278488,10055113,PT,"breast cancer metastatic"
50963,A25715427,C1868900,10066934,LLT,"accelerated nodulosis"
51032,A0021380,C0001973,10001639,PT,"alcoholism"
51035,A24329388,C3888796,10076229,PT,"intestinal angioedema"
51047,A24329398,C1561643,10064848,PT,"chronic kidney disease"
51120,A1960254,C0743400,10050528,PT,"ejection fraction decreased"
51136,A1279087,C0015459,10050392,PT,"face injury"
51154,A0456861,C0036337,10039621,PT,"schizoaffective disorder"
51198,A0417283,C0003868,10018634,PT,"gouty arthritis"
51200,A24329402,C2609414,10069339,PT,"acute kidney injury"
51218,A19658514,C3203671,10071601,PT,"cyp2d6 polymorphism"
51237,A19658500,C0749225,10071436,PT,"systolic dysfunction"
51286,A25715550,C1704436,10067825,LLT,"peripheral arterial disease"
51305,A24330467,C0037090,10075535,PT,"respiratory symptom"
51307,A2293033,C1096419,10053355,PT,"blood pressure orthostatic increased"
51347,A24330488,C0428908,10075889,PT,"sinus node dysfunction"
51376,A30276831,C0013378,10043123,LLT,"taste abnormality"
51415,A1593082,C0852700,10038790,PT,"reticulocyte count decreased"
51421,A1593089,C2240374,10014945,PT,"eosinophil count increased"
51425,A1593071,C0853986,10025256,PT,"lymphocyte count decreased"
51428,A1593075,C0853697,10029366,PT,"neutrophil count decreased"
51431,A1593079,C0392386,10035528,PT,"platelet count decreased"
51462,A1593035,C0151574,10011225,PT,"cough decreased"
51554,A25749047,C3160769,10070921,LLT,"major bleed"
51575,A8573417,C0042487,10047249,PT,"venous thrombosis"
51588,A25725078,C0001733,10001453,LLT,"afibrinogenemia"
51596,A1583513,C0311468,10005364,PT,"blood bilirubin increased"
51661,A25725043,C0023487,10001020,LLT,"acute promyelocytic leukemia"
51739,A0069503,C0020039,10020400,PT,"hostility"
51747,A25715652,C1706412,10068691,LLT,"lipemia"
51796,A25715612,C0017979,10068405,LLT,"glucosuria"
51807,A25715635,C0022783,10068591,LLT,"kraurosis vulvae"
51813,A25701003,C0234967,10008753,LLT,"choreoathetoid movements"
51836,A0094525,C0028961,10030302,PT,"oliguria"
51908,A1113912,C0152032,10046542,PT,"urinary hesitation"
51925,A2018826,C0948070,10051496,PT,"rhinalgia"
51929,A0564629,C0270612,10024382,PT,"leukoencephalopathy"
51948,A2018924,C0162627,10052891,PT,"skin bacterial infection"
51988,A2018917,C0178298,10040785,OS,"skin and subcutaneous tissue disorders"
51994,A0672531,C0343263,10058112,PT,"chondrolysis"
52011,A25725181,C0042384,10002369,LLT,"angiitis"
52096,A25701185,C0151601,10010715,LLT,"conjunctival edema"
52163,A1607943,C0032308,10035734,PT,"pneumonia staphylococcal"
52176,A25701140,C0264886,10010279,LLT,"conduction disorders"
52217,A25740714,C3839736,10070846,LLT,"sensitization"
52283,A25739720,C0853225,10062459,LLT,"international normalized ratio increased"
52382,A18511179,C3839736,10070834,PT,"sensitisation"
52398,A0055043,C0014457,10014950,PT,"eosinophilia"
52406,A0574121,C0030353,10033712,PT,"papilloedema"
52416,A0466354,C0040127,10043786,PT,"thyrotoxic crisis"
52487,A0006994,C0034735,10037912,PT,"raynaud's phenomenon"
52488,A1597972,C0581287,10022061,PT,"injection site erythema"
52491,A1597968,C5545368,10015237,PT,"erythema of eyelid"
52493,A1054483,C0427780,10036574,PT,"pregnancy test negative"
52512,A1597935,C0025115,10027091,PT,"medication error"
52525,A25725299,C0004096,10003565,LLT,"asthmatic"
52534,A25725293,C0004030,10003488,LLT,"aspergillosis"
52553,A0466798,C0040517,10044126,PT,"tourette's disorder"
52577,A25749264,C0860207,10072734,LLT,"dili"
52599,A25701292,C0006846,10011673,LLT,"cutaneous moniliasis"
52648,A1607800,C0036689,10034839,PT,"pharyngitis streptococcal"
52841,A0549678,C0013264,10013801,PT,"duchenne muscular dystrophy"
52878,A0070745,C3887506,10020651,PT,"hyperkinesia"
52955,A0079122,C0023380,10024264,PT,"lethargy"
52956,A0549655,C0151908,10013786,PT,"dry skin"
52982,A2293589,C1095923,10053213,PT,"febrile bone marrow aplasia"
52983,A25691387,C4049482,10076940,LLT,"permanent injury"
53002,A0275911,C0155626,10000891,PT,"acute myocardial infarction"
53022,A1597997,C0234913,10037855,PT,"rash erythematous"
53029,A1960860,C0919659,10050346,PT,"oropharyngeal candidiasis"
53149,A0021868,C0002170,10001760,PT,"alopecia"
53213,A0427051,C0022735,10023463,PT,"klinefelter's syndrome"
53286,A25725325,C0004245,10003846,LLT,"av block"
53303,A25701397,C0011991,10012727,LLT,"diarrhea"
53327,A0403066,C5779793,10011219,PT,"costochondritis"
53393,A0070866,C0020505,10020710,PT,"hyperphagia"
53431,A1960703,C0919715,10050551,PT,"lupus-like syndrome"
53603,A2293425,C0086132,10054089,PT,"depressive symptom"
53606,A1597874,C0151628,10015078,PT,"epiphyses premature fusion"
53616,A1005415,C0149745,10028034,PT,"mouth ulceration"
53636,A0403384,C0022336,10011384,PT,"creutzfeldt-jakob disease"
53734,A25701491,C2703066,10013780,LLT,"dry lips"
53745,A0031361,C0005716,10005098,PT,"blastomycosis"
53830,A0128744,C0041105,10044684,PT,"trismus"
53871,A25701453,C0024141,10013446,LLT,"disseminated lupus erythematosus"
53872,A25725420,C0020433,10004705,LLT,"bilirubinemia"
53964,A0104872,C0033117,10036661,PT,"priapism"
53967,A2293363,C0221032,10053547,PT,"congenital generalised lipodystrophy"
53972,A19658902,C0694575,10071392,PT,"macular fibrosis"
54008,A25691589,C0234238,10000424,LLT,"ache"
54010,A0055390,C0014591,10015090,PT,"epistaxis"
54053,A0452287,C0022656,10038422,PT,"renal cortical necrosis"
54079,A0647854,C0340909,10003192,PT,"arteriovenous fistula thrombosis"
54158,A1607557,C1519353,10037876,PT,"rash papular"
54159,A1607559,C0263352,10046750,PT,"urticaria papular"
54160,A0031413,C0005741,10005148,PT,"blepharitis"
54163,A17457982,C2748070,10070091,PT,"klebsiella test positive"
54173,A24329626,C0008679,10076311,PT,"chronic disease"
54188,A0031449,C0456909,10005169,PT,"blindness"
54217,A0031462,C0005758,10005191,PT,"blister"
54228,A19658744,C3203523,10071350,PT,"seizure cluster"
54251,A0466812,C0014518,10044223,PT,"toxic epidermal necrolysis"
54283,A0814425,C0041909,10046274,PT,"upper gastrointestinal haemorrhage"
54300,A25725593,C0231837,10006101,LLT,"bradypnea"
54337,A24330696,C3544214,10073240,PT,"reversible cerebral vasoconstriction syndrome"
54398,A25701588,C0042963,10014542,LLT,"emesis"
54400,A0779645,C0151701,10037394,PT,"pulmonary haemorrhage"
54478,A25701558,C0542571,10014222,LLT,"edema face"
54490,A0452189,C0035021,10038300,PT,"relapsing fever"
54530,A0706757,C3665358,10017600,PT,"galactorrhoea"
54541,A1960982,C0919874,10051077,PT,"post procedural haemorrhage"
54548,A2293961,C1096049,10053505,PT,"infusion site swelling"
54556,A2293959,C1096343,10054996,PT,"infusion site reaction"
54561,A2293953,C1096035,10053483,PT,"infusion site pain"
54564,A1891269,C0877322,10049816,PT,"muscle tightness"
54570,A2293985,C0581289,10053425,PT,"injection site swelling"
54576,A1891283,C0877183,10049268,PT,"nail bed tenderness"
54579,A2293977,C1096267,10054266,PT,"injection site discomfort"
54581,A1891286,C0149736,10049146,PT,"neck mass"
54637,A1577058,C0851536,10001316,HG,"administration site reactions"
54638,A1577054,C0851362,10018065,OS,"general disorders and administration site conditions"
54652,A1602581,C3203356,10021085,PT,"hypoprothrombinaemia"
54655,A1592663,C0235086,10028293,PT,"muscle contractions involuntary"
54765,A1592727,C0234547,10013752,PT,"drug withdrawal convulsions"
54767,A25726986,C0481430,10020179,LLT,"hiv negative"
54776,A25726982,C0019693,10020160,LLT,"hiv disease"
54798,A0024400,C0003126,10002653,PT,"anosmia"
54802,A1602504,C0158986,10020994,PT,"hypoglycaemia neonatal"
54948,A0107289,C0033860,10037153,PT,"psoriasis"
54952,A0132232,C0042571,10047340,PT,"vertigo"
54968,A25702955,C0026010,10027547,LLT,"microphthalmia"
54975,A25726919,C0019080,10019524,LLT,"hemorrhage"
54978,A25726912,C0744727,10019423,LLT,"hematocrit decreased"
54980,A25726911,C0018926,10019418,LLT,"hematemesis"
54993,A25702909,C0025222,10027162,LLT,"melena"
55013,A0651800,C0004604,10003988,PT,"back pain"
55018,A1891388,C0877407,10048958,PT,"paradoxical drug reaction"
55020,A0122984,C0080203,10049447,PT,"tachyarrhythmia"
55026,A2293816,C0079487,10054263,PT,"helicobacter infection"
55028,A1592587,C0549249,10012373,PT,"depressed level of consciousness"
55031,A1592579,C0009782,10010760,HT,"connective tissue disorders"
55035,A0719086,C0020443,10020603,PT,"hypercholesterolaemia"
55062,A1602469,C0151718,10020961,PT,"hypocholesterolaemia"
55063,A1891315,C0877153,10049151,PT,"neutropenic sepsis"
55081,A0719043,C0020437,10020583,PT,"hypercalcaemia"
55101,A0719035,C0020433,10020578,PT,"hyperbilirubinaemia"
55106,A2602350,C3887784,10059895,PT,"urine output decreased"
55127,A25687026,C0008767,10039589,LLT,"scarring"
55236,A0470219,C0232352,10054880,PT,"vascular insufficiency"
55257,A0469213,C0149801,10048709,PT,"urosepsis"
55261,A25712481,C0037023,10040627,LLT,"sialadenitis"
55264,A25712482,C0037052,10040639,LLT,"sick sinus syndrome"
55266,A0709644,C0018021,10018498,PT,"goitre"
55284,A1087784,C0020488,10041277,PT,"sodium retention"
55291,A1602418,C0026826,10020852,PT,"hypertonia"
55305,A0421203,C0019360,10019974,PT,"herpes zoster"
55311,A1602437,C0151717,10040867,PT,"skin hypertrophy"
55317,A25712442,C0700225,10040233,LLT,"serum creatinine increased"
55318,A0024582,C0003175,10002713,PT,"anthrax"
55322,A0783507,C0020545,10038562,PT,"renovascular hypertension"
55391,A0783389,C0035067,10038378,PT,"renal artery stenosis"
55412,A1602324,C0162834,10040865,PT,"skin hyperpigmentation"
55476,A25687137,C0701811,10040602,LLT,"short-term memory loss"
55527,A25736556,C0030583,10034037,LLT,"parotiditis"
55536,A25687056,C0036572,10039910,LLT,"seizures"
55586,A25736543,C0030489,10033897,LLT,"paraproteinemia"
55648,A25736523,C0030353,10033703,LLT,"papilledema"
55661,A23065871,C0006840,10074170,PT,"candida infection"
55680,A25712571,C0855513,10041488,LLT,"sperm motility decreased"
55711,A25712560,C0235360,10041377,LLT,"spasm biliary"
55740,A25712521,C0013144,10041014,LLT,"sleepiness"
55752,A0758467,C0006849,10030963,PT,"oral candidiasis"
55758,A25712515,C0037315,10040976,LLT,"sleep apnea syndrome"
55777,A0097637,C1456784,10033864,PT,"paranoia"
55801,A32343075,C0221423,10040658,LLT,"sickness"
55810,A0097670,C0030482,10033888,PT,"paraphilia"
55907,A1602212,C3887612,10037211,PT,"psychomotor hyperactivity"
55913,A25687224,C0037763,10041408,LLT,"spasms"
55943,A1602238,C0398623,10020608,PT,"hypercoagulation"
55955,A25687260,C0701824,10041902,LLT,"staggering"
55965,A25746042,C0427108,10046260,LLT,"unsteadiness"
55981,A25746051,C0235309,10046318,LLT,"upset stomach"
55983,A25687272,C0038325,10042030,LLT,"stevens johnson syndrome"
56032,A25722080,C4317112,10053858,LLT,"generalized lipodystrophy"
56048,A1602276,C0745103,10045261,PT,"type iia hyperlipidaemia"
56056,A25687181,C0312646,10040935,LLT,"skin test reaction"
56112,A25736656,C0520998,10034936,LLT,"phosphenes"
56164,A25736642,C0030848,10034766,LLT,"peyronies disease"
56166,A0773930,C0032227,10035598,PT,"pleural effusion"
56216,A0470491,C0042510,10047290,PT,"ventricular fibrillation"
56221,A0010171,C0026848,10028641,PT,"myopathy"
56228,A25736622,C0085649,10034570,LLT,"peripheral edema"
56239,A25712683,C0021141,10042818,LLT,"syndrome inappropriate adh"
56334,A32343056,C2926602,10084562,PT,"drainage"
56344,A32343035,C0221423,10080284,PT,"illness"
56366,A0793390,C5848104,10039792,PT,"seborrhoea"
56442,A0406271,C0011615,10012434,PT,"dermatitis allergic"
56444,A0406273,C0011616,10012442,PT,"dermatitis contact"
56445,A0817852,C0042847,10047609,PT,"vitamin b12 deficiency"
56470,A25687318,C0038732,10042481,LLT,"sulfhemoglobinemia"
56526,A0719392,C0020514,10020737,PT,"hyperprolactinaemia"
56527,A1087387,C0021296,10041092,PT,"small for dates baby"
56581,A25722156,C1412000,10054473,LLT,"mesenteric ischemia"
56583,A25746122,C0006852,10046922,LLT,"vaginal moniliasis"
56592,A25746119,C0236080,10046902,LLT,"vaginal discomfort"
56602,A25722144,C0239062,10054359,LLT,"circumoral edema"
56611,A25746132,C0036974,10047052,LLT,"vascular collapse"
56618,A25687280,C0235309,10042101,LLT,"stomach discomfort"
56624,A25736779,C0162296,10036029,LLT,"polyarthralgia"
56658,A25687297,C0038454,10042244,LLT,"stroke"
56676,A25746107,C0042134,10046765,LLT,"uterine bleeding"
56677,A0719328,C0085681,10020711,PT,"hyperphosphataemia"
56710,A25712790,C0232292,10043858,LLT,"tightness in chest"
56738,A0744475,C0221021,10027527,PT,"microangiopathic haemolytic anaemia"
56754,A0010281,C0085584,10014625,PT,"encephalopathy"
56776,A0073805,C0021400,10022000,PT,"influenza"
56785,A25712796,C0015672,10043890,LLT,"tiredness"
56800,A0445752,C0030925,10034354,PT,"peptic ulcer perforation"
56911,A0132686,C0042755,10047486,PT,"virilism"
56952,A1602067,C0019699,10020188,PT,"hiv test positive"
56954,A1602065,C0854048,10020187,PT,"hiv test negative"
56986,A0117116,C0037354,10041197,PT,"smallpox"
56987,A1592117,C0851710,10015664,HT,"exfoliative conditions"
57000,A9460033,C0542008,10022066,PT,"injection site haematoma"
57014,A0445748,C0030920,10034341,PT,"peptic ulcer"
57040,A25687465,C0007787,10043821,LLT,"tia"
57052,A1087202,C0456511,10041002,PT,"sleep paralysis"
57071,A0661654,C1542647,10006563,PT,"bullous impetigo"
57103,A25746272,C0000768,10048305,LLT,"birth defects"
57119,A25722272,C0549448,10055599,LLT,"hemoglobin increased"
57130,A1582804,C0149678,10015108,PT,"epstein-barr virus infection"
57171,A25746233,C0264907,10047908,LLT,"wenckebach"
57175,A25746235,C0221232,10047918,LLT,"wheals"
57179,A25746231,C0043094,10047898,LLT,"weight increase"
57208,A0097917,C0242422,10034010,PT,"parkinsonism"
57215,A0058330,C0015672,10016256,PT,"fatigue"
57231,A25746205,C1527340,10047681,LLT,"voice alteration"
57233,A25736895,C0151701,10037397,LLT,"pulmonary hemorrhage"
57279,A25736872,C0542165,10037142,LLT,"pseudoparkinsonism"
57343,A0097941,C0030578,10034016,PT,"paronychia"
57367,A25736822,C0151636,10036614,LLT,"premature ventricular contractions"
57527,A0117210,C0037383,10041232,PT,"sneezing"
57541,A0004977,C0242301,10017553,PT,"furuncle"
57575,A0406495,C0011884,10012689,PT,"diabetic retinopathy"
57586,A0406461,C0011848,10012599,PT,"diabetes insipidus"
57652,A0240687,C0016751,10019878,PT,"hereditary fructose intolerance"
57664,A25746370,C0426732,10049240,LLT,"enlarged prostate"
57719,A0240645,C0936215,10047617,PT,"vitamin b6 deficiency"
57765,A32343567,C5400256,10084352,LLT,"cerebrovascular event"
57772,A1891879,C0877154,10049155,PT,"visual brightness"
57784,A1891884,C0241729,10049040,PT,"weight fluctuation"
57808,A25712985,C0041981,10046502,LLT,"uric acid level increased"
57863,A25736947,C0034735,10037914,LLT,"raynaud's syndrome"
57864,A0852042,C0234458,10000125,PT,"abnormal dreams"
57917,A25736924,C0151878,10037705,LLT,"qt prolonged"
57979,A1960017,C1444565,10051093,PT,"cardiopulmonary failure"
57983,A25687605,C0041657,10045481,LLT,"unconsciousness"
57986,A0661403,C0221026,10060360,PT,"bruton's agammaglobulinaemia"
58028,A25687648,C0002965,10046251,LLT,"unstable angina"
58051,A25697021,C1096197,10054014,LLT,"immune reconstitution syndrome"
58068,A0719296,C0020488,10020679,PT,"hypernatraemia"
58079,A25697067,C0920174,10054387,LLT,"fetal heart rate increased"
58084,A25697074,C3203356,10054431,LLT,"hypoprothrombinemia"
58137,A0720118,C0546884,10021137,PT,"hypovolaemia"
58144,A0719226,C0020461,10020646,PT,"hyperkalaemia"
58240,A0940931,C0549209,10016338,PT,"feeling jittery"
58255,A32343460,C0027651,10084713,LLT,"tumor"
58280,A0470846,C0042790,10047518,HG,"vision disorders"
58285,A32343481,C0746402,10084119,PT,"manic symptom"
58295,A0940919,C0522172,10016330,PT,"feeling drunk"
58298,A0940915,C0234192,10016326,PT,"feeling cold"
58304,A0940924,C2939147,10016334,PT,"feeling hot"
58326,A25687744,C0151636,10047288,LLT,"ventricular ectopics"
58339,A23771952,C3805283,10074796,PT,"administration site erythema"
58398,A9460397,C1695782,10065384,PT,"cerebral hypoperfusion"
58416,A25687766,C0233763,10047570,LLT,"visual hallucinations"
58427,A0871839,C0403645,10003629,PT,"atonic urinary bladder"
58460,A0401808,C0232431,10009866,PT,"cold sweat"
58719,A0053804,C0034067,10014561,PT,"emphysema"
58750,A0724488,C2004435,10022680,PT,"intestinal ischaemia"
58798,A9460442,C1696701,10065701,PT,"dermatillomania"
58820,A25722724,C4721529,10059489,LLT,"hemodilution"
58870,A9460490,C1691782,10065110,PT,"epstein-barr viraemia"
58914,A25697209,C0151970,10055486,LLT,"esophageal ulceration"
58930,A0063273,C0017574,10018292,PT,"gingivitis"
58985,A4937589,C1112214,10056530,PT,"vulvovaginal pruritus"
59009,A24134965,C0494475,10018100,PT,"generalised tonic-clonic seizure"
59011,A1249275,C0004610,10003997,PT,"bacteraemia"
59025,A24134952,C0877232,10048959,PT,"peripheral swelling"
59122,A32343640,C5400205,10084257,PT,"discouragement"
59141,A0401610,C0005779,10009802,PT,"coagulopathy"
59306,A25722677,C0302859,10059187,LLT,"euthyroid goiter"
59343,A25687820,C0857405,10048008,LLT,"withdrawal reaction"
59348,A2852114,C1261989,10060794,PT,"hepatic enzyme decreased"
59349,A2852116,C0235996,10060795,PT,"hepatic enzyme increased"
59358,A25687809,C1262477,10047900,LLT,"weight loss"
59408,A9459577,C1383860,10007572,PT,"cardiac hypertrophy"
59410,A2852524,C0004936,10061284,PT,"mental disorder"
59527,A1044037,C0475319,10054974,PT,"pelvic haematoma"
59557,A25697384,C0342882,10057079,LLT,"heterozygous familial hypercholesterolemia"
59562,A0557444,C0151798,10019692,PT,"hepatic necrosis"
59578,A1587063,C0742906,10006825,PT,"c-reactive protein increased"
59591,A0557451,C0019154,10019713,PT,"hepatic vein thrombosis"
59621,A0557422,C0019151,10019660,PT,"hepatic encephalopathy"
59731,A25732144,C0265219,10068361,LLT,"mds"
59754,A14224965,C0151763,10019837,PT,"hepatocellular injury"
59760,A14224969,C2242595,10067994,PT,"mucosal atrophy"
59775,A0679895,C0010037,10011033,PT,"corneal oedema"
59829,A0000906,C0023524,10036807,PT,"progressive multifocal leukoencephalopathy"
59853,A0679852,C0162281,10011000,PT,"corneal deposits"
59885,A0679862,C0010036,10011005,PT,"corneal dystrophy"
59893,A25707139,C1868790,10067072,LLT,"intranasal hypoesthesia"
59908,A25722764,C0239937,10059824,LLT,"microscopic hematuria"
59912,A0014488,C0030508,10033920,HT,"parasomnias"
59960,A0557511,C0019243,10019860,PT,"hereditary angioedema"
59961,A2852405,C1262113,10062315,PT,"lipohypertrophy"
59973,A9459697,C1306889,10062585,PT,"peripheral arterial occlusive disease"
60052,A28944090,C4552279,10080903,PT,"tissue injury"
60053,A28944092,C2926602,10080907,PT,"discharge"
60054,A28944091,C4552280,10080906,PT,"tissue irritation"
60084,A23771866,C0151436,10020764,PT,"hypersensitivity vasculitis"
60106,A9459615,C5574657,10065341,PT,"ventricular tachyarrhythmia"
60149,A9459632,C1855710,10065553,PT,"bone marrow failure"
60157,A9459637,C4551560,10065941,PT,"central obesity"
60211,A0929345,C0406305,10052834,PT,"eosinophilic pustular folliculitis"
60220,A28944104,C0011606,10015277,LLT,"erythroderma"
60247,A0014503,C0042109,10046736,HT,"urticarias"
60297,A2852379,C0854382,10061221,PT,"libido disorder"
60308,A2852374,C0920028,10062489,PT,"leukaemia recurrent"
60328,A14224825,C0033775,10068172,PT,"anal pruritus"
60351,A14224813,C0270611,10067967,PT,"brain injury"
60368,A0038553,C0008350,10008629,PT,"cholelithiasis"
